sessionId,sampleUnixMs,elapsedMs,frame,leftValid,leftConfidence,leftOriginX,leftOriginY,leftOriginZ,leftForwardX,leftForwardY,leftForwardZ,rightValid,rightConfidence,rightOriginX,rightOriginY,rightOriginZ,rightForwardX,rightForwardY,rightForwardZ,centerEyeX,centerEyeY,centerEyeZ,centerForwardX,centerForwardY,centerForwardZ
"meditation_experiment_20260516_002946_263",1778884279715,93452,3735,1,0.996094,41.10857,20.82505,39.72555,0.640398,-0.571929,0.512629,1,0.996094,41.12881,20.82392,39.66136,0.613546,-0.561467,0.555263,41.11869,20.82448,39.69345,0.941703,-0.152944,0.299672
"meditation_experiment_20260516_002946_263",1778884279826,93563,3739,1,0.996094,41.10877,20.82493,39.72596,0.637417,-0.568789,0.519787,1,0.996094,41.12952,20.8236,39.66193,0.610214,-0.558215,0.56217,41.11914,20.82427,39.69395,0.939001,-0.154043,0.307488
"meditation_experiment_20260516_002946_263",1778884279937,93674,3743,1,0.996094,41.10706,20.82456,39.72874,0.580968,-0.616653,0.53124,1,0.996094,41.13008,20.82224,39.66553,0.553121,-0.604745,0.57301,41.11857,20.8234,39.69714,0.925686,-0.159306,0.343114
"meditation_experiment_20260516_002946_263",1778884280049,93786,3747,1,0.996094,41.10532,20.82452,39.73139,0.588846,-0.61239,0.527484,1,0.996094,41.13068,20.82131,39.66912,0.560283,-0.60119,0.569783,41.118,20.82291,39.70025,0.910795,-0.16288,0.37937
"meditation_experiment_20260516_002946_263",1778884280161,93898,3751,1,0.996094,41.10426,20.82479,39.73322,0.59188,-0.600421,0.537747,1,0.996094,41.13117,20.82082,39.67165,0.562562,-0.589321,0.579849,41.11771,20.82281,39.70243,0.900217,-0.162784,0.403869
"meditation_experiment_20260516_002946_263",1778884280272,94009,3755,1,0.996094,41.1045,20.82476,39.73387,0.606672,-0.605487,0.515107,1,0.996094,41.1317,20.82076,39.67242,0.577897,-0.595278,0.558282,41.1181,20.82276,39.70315,0.898341,-0.162427,0.408168
"meditation_experiment_20260516_002946_263",1778884280383,94120,3759,1,0.996094,41.10486,20.82445,39.73384,0.611747,-0.609686,0.504032,1,0.996094,41.13196,20.82042,39.67236,0.583357,-0.599774,0.547692,41.11841,20.82243,39.7031,0.89831,-0.165966,0.40681
"meditation_experiment_20260516_002946_263",1778884280494,94231,3763,1,0.996094,41.10569,20.8244,39.73346,0.612283,-0.608247,0.505119,1,0.996094,41.13254,20.82038,39.67186,0.583961,-0.598225,0.548741,41.11911,20.82239,39.70266,0.899902,-0.166603,0.403014
"meditation_experiment_20260516_002946_263",1778884280606,94343,3767,1,0.996094,41.10599,20.82423,39.73318,0.602407,-0.596466,0.53041,1,0.996094,41.13272,20.82019,39.67153,0.573376,-0.58565,0.572935,41.11935,20.82221,39.70235,0.900584,-0.166798,0.401406
"meditation_experiment_20260516_002946_263",1778884280717,94454,3771,1,0.996094,41.10633,20.82377,39.73284,0.597287,-0.597136,0.535423,1,0.996094,41.13297,20.81972,39.67115,0.568166,-0.586055,0.577692,41.11965,20.82175,39.702,0.900679,-0.169487,0.400066
"meditation_experiment_20260516_002946_263",1778884280829,94566,3775,1,0.996094,41.10668,20.82372,39.73262,0.594396,-0.596166,0.539703,1,0.996094,41.13322,20.81966,39.67089,0.565194,-0.584902,0.581761,41.11995,20.82169,39.70175,0.901133,-0.170378,0.398662
"meditation_experiment_20260516_002946_263",1778884280940,94677,3779,1,0.996094,41.10679,20.82397,39.73257,0.593142,-0.602837,0.533639,1,0.996094,41.13335,20.81989,39.67085,0.56412,-0.591653,0.575947,41.12007,20.82193,39.70171,0.901344,-0.168106,0.399149
"meditation_experiment_20260516_002946_263",1778884281051,94788,3783,1,0.996094,41.10688,20.82386,39.73264,0.593645,-0.596656,0.539989,1,0.996094,41.13339,20.8198,39.6709,0.56445,-0.585355,0.582028,41.12014,20.82183,39.70177,0.901663,-0.168616,0.398213
"meditation_experiment_20260516_002946_263",1778884281163,94900,3787,1,0.996094,41.10669,20.82384,39.73281,0.590943,-0.601355,0.537735,1,0.996094,41.13324,20.81985,39.67108,0.561786,-0.590081,0.579828,41.11997,20.82185,39.70195,0.901415,-0.168937,0.398636
"meditation_experiment_20260516_002946_263",1778884281274,95011,3791,1,0.996094,41.10656,20.82427,39.73284,0.593905,-0.600364,0.535574,1,0.996094,41.1332,20.82031,39.67115,0.564759,-0.589249,0.577783,41.11988,20.82229,39.702,0.901404,-0.166004,0.399892
"meditation_experiment_20260516_002946_263",1778884281386,95123,3795,1,0.996094,41.10654,20.82439,39.73251,0.475379,-0.572133,0.66834,1,0.996094,41.13305,20.82041,39.67076,0.443736,-0.556257,0.702621,41.1198,20.8224,39.70164,0.902442,-0.164694,0.398089
"meditation_experiment_20260516_002946_263",1778884281497,95234,3799,1,0.996094,41.10654,20.82434,39.73221,0.485446,-0.567372,0.665155,1,0.996094,41.13293,20.82038,39.67041,0.453791,-0.551779,0.699724,41.11973,20.82236,39.70131,0.903193,-0.165179,0.39618
"meditation_experiment_20260516_002946_263",1778884281608,95345,3803,1,0.996094,41.1065,20.82444,39.7321,0.484469,-0.562022,0.670389,1,0.996094,41.13293,20.82046,39.67031,0.452689,-0.546381,0.704656,41.11972,20.82245,39.70121,0.903016,-0.164361,0.396923
"meditation_experiment_20260516_002946_263",1778884281720,95457,3807,1,0.996094,41.10652,20.82451,39.73206,0.621741,-0.57756,0.529021,1,0.996094,41.13298,20.82053,39.67029,0.592809,-0.567145,0.571774,41.11975,20.82252,39.70117,0.90306,-0.163229,0.397289
"meditation_experiment_20260516_002946_263",1778884281831,95568,3811,1,0.996094,41.10691,20.82432,39.7317,0.658857,-0.571999,0.488594,1,0.996094,41.13313,20.82025,39.66983,0.631333,-0.563071,0.533263,41.12002,20.82228,39.70077,0.904173,-0.16496,0.39403
"meditation_experiment_20260516_002946_263",1778884281942,95679,3815,1,0.996094,41.10712,20.82414,39.73149,0.694195,-0.549202,0.465265,1,0.996094,41.1331,20.82015,39.66951,0.667604,-0.541433,0.511033,41.12011,20.82214,39.7005,0.905516,-0.166353,0.390343
"meditation_experiment_20260516_002946_263",1778884282054,95791,3819,1,0.996094,41.10703,20.82436,39.7313,0.688652,-0.558957,0.461872,1,0.996094,41.13292,20.82049,39.66928,0.662157,-0.551183,0.507686,41.11998,20.82242,39.70029,0.906477,-0.165079,0.388649
"meditation_experiment_20260516_002946_263",1778884282166,95903,3823,1,0.996094,41.10699,20.82452,39.7314,0.680739,-0.563561,0.467968,1,0.996094,41.1329,20.82063,39.6694,0.654012,-0.55549,0.513516,41.11994,20.82257,39.7004,0.906353,-0.164849,0.389037
"meditation_experiment_20260516_002946_263",1778884282277,96014,3827,1,0.996094,41.10684,20.82458,39.7314,0.596777,-0.601341,0.531269,1,0.996094,41.13277,20.82071,39.6694,0.56802,-0.590152,0.57365,41.11981,20.82265,39.70041,0.906368,-0.164018,0.389353
"meditation_experiment_20260516_002946_263",1778884282388,96125,3831,1,0.996094,41.10662,20.82471,39.73143,0.597767,-0.602205,0.529174,1,0.996094,41.13263,20.82087,39.66945,0.569032,-0.591121,0.571645,41.11963,20.82279,39.70044,0.906124,-0.163275,0.390232
"meditation_experiment_20260516_002946_263",1778884282500,96237,3835,1,0.996094,41.10652,20.82473,39.73152,0.603481,-0.602154,0.522706,1,0.996094,41.13257,20.82093,39.66956,0.574896,-0.591365,0.565493,41.11954,20.82283,39.70054,0.905865,-0.163194,0.390867
"meditation_experiment_20260516_002946_263",1778884282611,96348,3839,1,0.996094,41.10661,20.82475,39.73132,0.604575,-0.595651,0.528856,1,0.996094,41.13263,20.82094,39.66935,0.575813,-0.584754,0.571403,41.11962,20.82284,39.70034,0.906166,-0.162175,0.390592
"meditation_experiment_20260516_002946_263",1778884282722,96459,3843,1,0.996094,41.10683,20.82477,39.73124,0.603391,-0.59525,0.530657,1,0.996094,41.13278,20.82094,39.66924,0.574613,-0.584257,0.573118,41.1198,20.82285,39.70024,0.906619,-0.162276,0.389499
"meditation_experiment_20260516_002946_263",1778884282833,96570,3847,1,0.996094,41.1069,20.82455,39.73112,0.697832,-0.664803,0.266584,1,0.996094,41.13282,20.82075,39.66911,0.678238,-0.662953,0.316995,41.11986,20.82265,39.70012,0.906672,-0.163428,0.388893
"meditation_experiment_20260516_002946_263",1778884282945,96682,3851,1,0.996094,41.10796,20.82398,39.73038,0.695288,-0.6657,0.270958,1,0.996094,41.13317,20.82035,39.66808,0.675699,-0.663436,0.321377,41.12057,20.82217,39.69923,0.910365,-0.167959,0.378187
"meditation_experiment_20260516_002946_263",1778884283056,96793,3855,1,0.996094,41.10973,20.82253,39.72869,0.697577,-0.668557,0.257719,1,0.996094,41.13356,20.81886,39.66584,0.678999,-0.666167,0.308516,41.12164,20.8207,39.69726,0.916248,-0.180133,0.357828
"meditation_experiment_20260516_002946_263",1778884283168,96905,3859,1,0.996094,41.11152,20.82031,39.72703,0.69369,-0.669447,0.265772,1,0.996094,41.13386,20.81669,39.66364,0.675306,-0.666133,0.316591,41.12269,20.8185,39.69534,0.920061,-0.201749,0.335834
"meditation_experiment_20260516_002946_263",1778884283279,97016,3863,1,0.996094,41.11297,20.81831,39.72624,0.691674,-0.665156,0.281344,1,0.996094,41.13458,20.81494,39.66257,0.672893,-0.66109,0.331926,41.12378,20.81663,39.6944,0.920647,-0.217659,0.324089
"meditation_experiment_20260516_002946_263",1778884283391,97128,3867,1,0.996094,41.1149,20.81706,39.72625,0.679631,-0.675721,0.285487,1,0.996094,41.1374,20.8138,39.6629,0.660231,-0.67179,0.335849,41.12615,20.81544,39.69457,0.912454,-0.233474,0.336034
"meditation_experiment_20260516_002946_263",1778884283502,97239,3871,1,0.996094,41.12208,20.81648,39.7244,0.669453,-0.679561,0.300049,1,0.996094,41.14783,20.81424,39.66225,0.647835,-0.676824,0.349598,41.13496,20.81536,39.69333,0.892336,-0.245986,0.378456
"meditation_experiment_20260516_002946_263",1778884283613,97350,3875,1,0.996094,41.13524,20.81783,39.72469,0.442456,-0.580485,0.683571,1,0.996094,41.16804,20.81565,39.66594,0.407208,-0.566755,0.71622,41.15164,20.81674,39.69532,0.839055,-0.259647,0.478091
"meditation_experiment_20260516_002946_263",1778884283725,97462,3879,1,0.996094,41.1395,20.82132,39.73431,0.231224,-0.590658,0.773084,1,0.996094,41.18802,20.81939,39.68769,0.187912,-0.57724,0.794659,41.16376,20.82036,39.711,0.664309,-0.256456,0.702085
"meditation_experiment_20260516_002946_263",1778884283837,97574,3883,1,0.996094,41.14641,20.84293,39.7359,-0.121345,-0.341022,0.932191,1,0.996094,41.20607,20.83791,39.70512,-0.165234,-0.327422,0.930319,41.17624,20.84042,39.72051,0.454087,-0.056526,0.889162
"meditation_experiment_20260516_002946_263",1778884283949,97686,3887,1,0.996094,41.15428,20.86904,39.72411,-0.159469,-0.351196,0.922622,1,0.996094,41.21923,20.86266,39.70762,-0.208037,-0.33915,0.917441,41.18676,20.86585,39.71586,0.258378,0.177824,0.949536
"meditation_experiment_20260516_002946_263",1778884284062,97799,3891,1,0.996094,41.15817,20.8834,39.70502,-0.252452,-0.376756,0.891248,1,0.996094,41.22533,20.87884,39.70493,-0.302672,-0.367983,0.879192,41.19175,20.88112,39.70497,0.019322,0.265304,0.963971
"meditation_experiment_20260516_002946_263",1778884284173,97910,3895,1,0.996094,41.16816,20.88975,39.68828,-0.201498,-0.452954,0.868465,1,0.996094,41.23473,20.88804,39.69815,-0.253962,-0.449432,0.856454,41.20145,20.8889,39.69321,-0.133182,0.287254,0.94855
"meditation_experiment_20260516_002946_263",1778884284285,98022,3899,1,0.996094,41.17947,20.8977,39.68243,-0.120408,-0.480976,0.868426,1,0.996094,41.24546,20.89796,39.69576,-0.173681,-0.48184,0.858874,41.21247,20.89783,39.6891,-0.189346,0.311203,0.93129
"meditation_experiment_20260516_002946_263",1778884284397,98134,3903,1,0.996094,41.1881,20.89921,39.68531,0.056606,-0.482666,0.873974,1,0.996094,41.25396,20.90091,39.69912,0.003945,-0.489196,0.872165,41.22103,20.90006,39.69221,-0.203454,0.293423,0.934082
"meditation_experiment_20260516_002946_263",1778884284508,98245,3907,1,0.996094,41.19479,20.8987,39.69854,0.154886,-0.478245,0.86446,1,0.996094,41.261,20.90054,39.71058,0.103512,-0.48675,0.867387,41.2279,20.89962,39.70456,-0.179009,0.287435,0.940924
"meditation_experiment_20260516_002946_263",1778884284620,98357,3911,1,0.996094,41.20323,20.89658,39.72268,0.207285,-0.508523,0.835726,1,0.996094,41.27022,20.89822,39.72904,0.155824,-0.516693,0.841872,41.23672,20.8974,39.72586,-0.097715,0.262512,0.959968
"meditation_experiment_20260516_002946_263",1778884284730,98467,3915,1,0.996094,41.21891,20.89104,39.75601,0.305691,-0.523464,0.795323,1,0.996094,41.28605,20.89368,39.75197,0.254883,-0.531612,0.807728,41.25248,20.89235,39.75399,0.050398,0.213461,0.975651
"meditation_experiment_20260516_002946_263",1778884284842,98579,3919,1,0.996094,41.24325,20.88516,39.79363,0.672418,-0.04945,0.738518,1,0.996094,41.30835,20.88776,39.77667,0.635665,-0.052765,0.77016,41.2758,20.88646,39.78515,0.242461,0.164186,0.956167
"meditation_experiment_20260516_002946_263",1778884284953,98690,3923,1,0.996094,41.271,20.88162,39.83064,0.76481,-0.105453,0.635567,1,0.996094,41.33146,20.88189,39.80104,0.731743,-0.107886,0.672988,41.30123,20.88176,39.81583,0.436068,0.120394,0.891824
"meditation_experiment_20260516_002946_263",1778884285064,98801,3927,1,0.996094,41.29655,20.88643,39.86261,0.827022,-0.143194,0.543627,1,0.996094,41.34931,20.88629,39.8208,0.797167,-0.145314,0.58601,41.32293,20.88636,39.84171,0.61965,0.070285,0.781725
"meditation_experiment_20260516_002946_263",1778884285174,98911,3931,1,0.996094,41.309,20.90917,39.88166,0.924673,-0.160962,0.345065,1,0.996094,41.3515,20.90851,39.82947,0.905018,-0.162992,0.392907,41.33025,20.90884,39.85556,0.775461,0.007144,0.631356
"meditation_experiment_20260516_002946_263",1778884285285,99022,3935,1,0.996094,41.31186,20.93086,39.9015,0.910274,-0.192768,0.366391,1,0.996094,41.34287,20.92575,39.84198,0.889381,-0.189518,0.416035,41.32737,20.9283,39.87174,0.883728,-0.053603,0.464922
"meditation_experiment_20260516_002946_263",1778884285395,99132,3939,1,0.996094,41.31355,20.95652,39.92065,0.858719,-0.498425,0.119059,1,0.996094,41.33097,20.94658,39.85639,0.851918,-0.494632,0.171975,41.32226,20.95155,39.88852,0.951272,-0.132591,0.278392
"meditation_experiment_20260516_002946_263",1778884285506,99243,3943,1,0.996094,41.32032,20.97555,39.93668,0.837619,-0.529429,0.134531,1,0.996094,41.32663,20.96254,39.87094,0.83356,-0.519597,0.187609,41.32348,20.96905,39.90381,0.965814,-0.220456,0.136395
"meditation_experiment_20260516_002946_263",1778884285618,99355,3947,1,0.996094,41.33096,20.99084,39.94548,0.846435,-0.525209,0.087772,1,0.996094,41.33286,20.97914,39.87921,0.844983,-0.515849,0.141084,41.33191,20.98499,39.91235,0.957925,-0.276683,0.076333
"meditation_experiment_20260516_002946_263",1778884285729,99466,3951,1,0.996094,41.34404,21.00363,39.94704,0.916001,-0.400908,0.014675,1,0.996094,41.34446,20.99112,39.88091,0.917589,-0.391677,0.067964,41.34425,20.99738,39.91397,0.961322,-0.269433,0.057156
"meditation_experiment_20260516_002946_263",1778884285840,99577,3955,1,0.996094,41.35607,21.00468,39.94796,0.961147,-0.274806,0.026045,1,0.996094,41.35794,20.99383,39.88155,0.960593,-0.266344,0.079515,41.357,20.99925,39.91475,0.961398,-0.265984,0.070471
"meditation_experiment_20260516_002946_263",1778884285952,99689,3959,1,0.996094,41.37436,20.9996,39.95432,0.964945,-0.262374,0.006426,1,0.996094,41.37576,20.98882,39.88788,0.965319,-0.254107,0.059914,41.37506,20.99421,39.9211,0.965092,-0.254566,0.061599
"meditation_experiment_20260516_002946_263",1778884286063,99800,3963,1,0.996094,41.40584,20.98829,39.96946,0.970197,-0.24228,0.00426,1,0.996094,41.4069,20.97619,39.90325,0.970796,-0.232898,0.057563,41.40637,20.98224,39.93635,0.975016,-0.215217,0.055007
"meditation_experiment_20260516_002946_263",1778884286174,99911,3967,1,0.996094,41.41686,20.96177,39.99367,0.946757,-0.320685,0.028528,1,0.996094,41.41777,20.94852,39.92767,0.947097,-0.310383,0.081673,41.41732,20.95515,39.96067,0.96252,-0.263048,0.066047
"meditation_experiment_20260516_002946_263",1778884286287,100024,3971,1,0.996094,41.41008,20.94494,40.02026,0.711274,-0.701197,0.049117,1,0.996094,41.40955,20.93192,39.95422,0.713818,-0.692795,0.102464,41.40981,20.93843,39.98724,0.954864,-0.292785,0.050127
"meditation_experiment_20260516_002946_263",1778884286398,100135,3975,1,0.996094,41.37636,20.92784,40.0508,0.676064,-0.735548,0.043676,1,0.996094,41.37529,20.91635,39.98449,0.678566,-0.728081,0.097192,41.37583,20.92209,40.01765,0.934936,-0.351837,0.045897
"meditation_experiment_20260516_002946_263",1778884286510,100247,3979,1,0.996094,41.31635,20.9203,40.09138,0.693265,-0.718451,0.056678,1,0.996094,41.31443,20.90797,40.02523,0.695902,-0.709659,0.110018,41.3154,20.91413,40.05831,0.927427,-0.371602,0.042316
"meditation_experiment_20260516_002946_263",1778884286621,100358,3983,1,0.996094,41.25219,20.91536,40.13972,0.660527,-0.737108,0.142744,1,0.996094,41.24749,20.90324,40.07367,0.661431,-0.724177,0.195135,41.24984,20.9093,40.1067,0.930399,-0.366546,0.000937
"meditation_experiment_20260516_002946_263",1778884286732,100469,3987,1,0.996094,41.20584,20.9075,40.18185,0.66197,-0.739576,0.121755,1,0.996094,41.20055,20.89808,40.11541,0.662794,-0.728202,0.174434,41.20319,20.90279,40.14863,0.927847,-0.372366,-0.021051
"meditation_experiment_20260516_002946_263",1778884286844,100581,3991,1,0.996094,41.1841,20.89885,40.21211,0.698764,-0.705573,0.117882,1,0.996094,41.17883,20.89135,40.14542,0.698489,-0.694992,0.170587,41.18146,20.8951,40.17877,0.934429,-0.354518,-0.034057
"meditation_experiment_20260516_002946_263",1778884286955,100692,3995,1,0.996094,41.17502,20.85304,40.23108,0.731494,-0.6716,0.117773,1,0.996094,41.17024,20.84665,40.16423,0.730118,-0.661705,0.170511,41.17263,20.84985,40.19766,0.951698,-0.304567,-0.038858
"meditation_experiment_20260516_002946_263",1778884287066,100803,3999,1,0.996094,41.16419,20.77764,40.23414,0.732721,-0.667923,0.130381,1,0.996094,41.16113,20.77236,40.1671,0.729723,-0.658758,0.183147,41.16265,20.775,40.20062,0.956913,-0.289619,-0.020964
"meditation_experiment_20260516_002946_263",1778884287177,100914,4003,1,0.996094,41.14446,20.70861,40.22789,0.736706,-0.659876,0.147747,1,0.996094,41.14492,20.70423,40.16072,0.731322,-0.651869,0.200588,41.14469,20.70642,40.1943,0.963522,-0.266548,0.024029
"meditation_experiment_20260516_002946_263",1778884287289,101026,4007,1,0.996094,41.11708,20.63513,40.21988,0.751441,-0.643804,0.144406,1,0.996094,41.11891,20.63058,40.15274,0.745634,-0.63644,0.19742,41.118,20.63285,40.18631,0.967501,-0.249136,0.04328
"meditation_experiment_20260516_002946_263",1778884287400,101137,4011,1,0.996094,41.09147,20.57709,40.22118,0.777296,-0.612284,0.144637,1,0.996094,41.096,20.57391,40.15409,0.769888,-0.606763,0.197767,41.09374,20.5755,40.18763,0.977127,-0.198855,0.075367
"meditation_experiment_20260516_002946_263",1778884287511,101248,4015,1,0.996094,41.07924,20.54879,40.23114,0.780103,-0.613787,0.121263,1,0.996094,41.08344,20.5436,40.16415,0.77455,-0.6079,0.174729,41.08134,20.54619,40.19765,0.977366,-0.197252,0.076464
"meditation_experiment_20260516_002946_263",1778884287622,101359,4019,1,0.996094,41.09243,20.53671,40.25252,0.810995,-0.578912,0.084546,1,0.996094,41.09433,20.53087,40.18548,0.807797,-0.573023,0.138237,41.09338,20.53379,40.219,0.987711,-0.150798,0.041069
"meditation_experiment_20260516_002946_263",1778884287734,101471,4023,1,0.996094,41.11729,20.56489,40.26812,0.798027,-0.597096,0.081421,1,0.996094,41.11909,20.55926,40.20107,0.79499,-0.591378,0.135142,41.11819,20.56207,40.2346,0.989154,-0.141777,0.038394
"meditation_experiment_20260516_002946_263",1778884287845,101582,4027,1,0.996094,41.11754,20.57423,40.27902,0.774938,-0.623602,0.102922,1,0.996094,41.12193,20.56803,40.21214,0.770515,-0.617893,0.156572,41.11973,20.57113,40.24558,0.986404,-0.144599,0.078094
"meditation_experiment_20260516_002946_263",1778884287956,101693,4031,1,0.996094,41.10714,20.56999,40.27938,0.723171,-0.631994,0.278581,1,0.996094,41.11387,20.56501,40.21259,0.710642,-0.62174,0.329284,41.11051,20.5675,40.24599,0.981644,-0.155462,0.110482
"meditation_experiment_20260516_002946_263",1778884288067,101804,4035,1,0.996094,41.08564,20.56495,40.2696,0.745544,-0.60242,0.28505,1,0.996094,41.09323,20.55985,40.20291,0.732275,-0.592527,0.335686,41.08943,20.5624,40.23626,0.98262,-0.139496,0.122471
"meditation_experiment_20260516_002946_263",1778884288179,101916,4039,1,0.996094,41.05727,20.55495,40.257,0.769317,-0.570777,0.286994,1,0.996094,41.06604,20.55086,40.19038,0.755024,-0.562101,0.337611,41.06165,20.5529,40.22369,0.985252,-0.103819,0.136014
"meditation_experiment_20260516_002946_263",1778884288290,102027,4043,1,0.996094,41.03414,20.54574,40.24317,0.779796,-0.563169,0.273421,1,0.996094,41.0441,20.5425,40.17667,0.765338,-0.55589,0.324414,41.03912,20.54412,40.20992,0.985724,-0.07404,0.151218
"meditation_experiment_20260516_002946_263",1778884288401,102138,4047,1,0.996094,41.01995,20.5417,40.22979,0.777365,-0.554818,0.296446,1,0.996094,41.03139,20.53761,40.16358,0.761815,-0.546987,0.347051,41.02567,20.53966,40.19669,0.983731,-0.048183,0.173065
"meditation_experiment_20260516_002946_263",1778884288513,102250,4051,1,0.996094,41.00987,20.53544,40.21671,0.805332,-0.592658,0.013998,1,0.996094,41.0195,20.53024,40.1503,0.802834,-0.592348,0.067691,41.01469,20.53284,40.18351,0.986451,-0.069684,0.148521
"meditation_experiment_20260516_002946_263",1778884288624,102361,4055,1,0.996094,40.9966,20.52754,40.20541,0.872259,-0.480606,-0.090461,1,0.996094,41.00217,20.52232,40.13852,0.875976,-0.480913,-0.037261,40.99939,20.52493,40.17196,0.990441,-0.104055,0.090548
"meditation_experiment_20260516_002946_263",1778884288735,102472,4059,1,0.996094,40.97395,20.52387,40.19605,0.9642,-0.232647,-0.127258,1,0.996094,40.97475,20.51846,40.12896,0.97039,-0.229931,-0.074,40.97435,20.52117,40.1625,0.993877,-0.108566,0.020552
"meditation_experiment_20260516_002946_263",1778884288847,102584,4063,1,0.996094,40.94473,20.52095,40.18985,0.979685,-0.190338,-0.06316,1,0.996094,40.94307,20.51542,40.12278,0.982472,-0.186179,-0.009266,40.9439,20.51818,40.15632,0.996166,-0.085694,-0.017618
"meditation_experiment_20260516_002946_263",1778884288958,102695,4067,1,0.996094,40.9206,20.51625,40.18691,0.981211,-0.180764,-0.067451,1,0.996094,40.91842,20.51134,40.11981,0.984113,-0.17703,-0.013524,40.91951,20.5138,40.15336,0.998496,-0.046474,-0.029107
"meditation_experiment_20260516_002946_263",1778884289070,102807,4071,1,0.996094,40.90697,20.51547,40.18717,0.919346,-0.376445,0.11442,1,0.996094,40.90627,20.50941,40.12013,0.91413,-0.369222,0.167456,40.90662,20.51244,40.15365,0.999946,-0.000743,-0.010348
"meditation_experiment_20260516_002946_263",1778884289181,102918,4075,1,0.996094,40.89896,20.51051,40.18799,0.89035,-0.440746,0.1141,1,0.996094,40.90011,20.50503,40.12091,0.885123,-0.434215,0.167377,40.89953,20.50777,40.15445,0.999701,-0.016011,0.018498
"meditation_experiment_20260516_002946_263",1778884289292,103029,4079,1,0.996094,40.89812,20.50411,40.19206,0.750018,-0.580621,0.316785,1,0.996094,40.90236,20.49917,40.12506,0.736504,-0.568839,0.36604,40.90024,20.50164,40.15856,0.997017,-0.039876,0.066087
"meditation_experiment_20260516_002946_263",1778884289404,103141,4083,1,0.996094,40.90172,20.49724,40.19359,0.743948,-0.573582,0.342849,1,0.996094,40.90863,20.49265,40.12679,0.728412,-0.562192,0.391608,40.90518,20.49494,40.16019,0.992976,-0.051893,0.106333
"meditation_experiment_20260516_002946_263",1778884289515,103252,4087,1,0.996094,40.90585,20.49399,40.19547,0.757014,-0.558211,0.339604,1,0.996094,40.91396,20.48798,40.12891,0.741538,-0.546777,0.388788,40.9099,20.49098,40.16219,0.988027,-0.085911,0.128148
"meditation_experiment_20260516_002946_263",1778884289626,103363,4091,1,0.996094,40.90971,20.49297,40.19639,0.775948,-0.539444,0.326963,1,0.996094,40.91836,20.4868,40.12992,0.760675,-0.528703,0.376625,40.91404,20.48988,40.16315,0.986991,-0.085284,0.136292
"meditation_experiment_20260516_002946_263",1778884289738,103475,4095,1,0.996094,40.91176,20.49179,40.1963,0.776599,-0.542445,0.320386,1,0.996094,40.92062,20.48598,40.12983,0.761413,-0.532141,0.370239,40.91619,20.48889,40.16306,0.9861,-0.090524,0.139325
"meditation_experiment_20260516_002946_263",1778884289849,103586,4099,1,0.996094,40.91428,20.49166,40.19688,0.781081,-0.534713,0.322482,1,0.996094,40.92272,20.48555,40.13037,0.765987,-0.524113,0.372248,40.9185,20.48861,40.16363,0.986515,-0.094164,0.13387
"meditation_experiment_20260516_002946_263",1778884289961,103698,4103,1,0.996094,40.91608,20.49056,40.1986,0.775546,-0.545283,0.318113,1,0.996094,40.92453,20.48457,40.13209,0.760651,-0.534777,0.368001,40.9203,20.48756,40.16534,0.985674,-0.101819,0.134463
"meditation_experiment_20260516_002946_263",1778884290072,103809,4107,1,0.996094,40.91743,20.48958,40.20124,0.768742,-0.546697,0.331902,1,0.996094,40.92635,20.48382,40.13477,0.753114,-0.536047,0.38141,40.92189,20.4867,40.168,0.984396,-0.105023,0.141191
"meditation_experiment_20260516_002946_263",1778884290184,103921,4111,1,0.996094,40.91872,20.48967,40.20412,0.76644,-0.546245,0.337914,1,0.996094,40.92778,20.48394,40.13767,0.75053,-0.535485,0.387247,40.92325,20.48681,40.1709,0.983812,-0.107381,0.143467
"meditation_experiment_20260516_002946_263",1778884290295,104032,4115,1,0.996094,40.92004,20.48928,40.20713,0.777871,-0.539731,0.321881,1,0.996094,40.929,20.48387,40.14063,0.762437,-0.529673,0.371667,40.92452,20.48657,40.17388,0.984143,-0.107138,0.141368
"meditation_experiment_20260516_002946_263",1778884290406,104143,4119,1,0.996094,40.92034,20.4887,40.21047,0.77087,-0.542768,0.33341,1,0.996094,40.92958,20.48365,40.14399,0.75481,-0.53263,0.382842,40.92496,20.48618,40.17723,0.982942,-0.112777,0.145281
"meditation_experiment_20260516_002946_263",1778884290517,104254,4123,1,0.996094,40.91951,20.48823,40.21326,0.767876,-0.552438,0.324314,1,0.996094,40.92899,20.48344,40.14679,0.752064,-0.542685,0.374022,40.92425,20.48583,40.18002,0.98218,-0.115288,0.148427
"meditation_experiment_20260516_002946_263",1778884290629,104366,4127,1,0.996094,40.91849,20.48808,40.21504,0.774743,-0.537323,0.333254,1,0.996094,40.92785,20.48353,40.14854,0.758448,-0.527571,0.382657,40.92317,20.4858,40.18179,0.982881,-0.112322,0.146044
"meditation_experiment_20260516_002946_263",1778884290741,104478,4131,1,0.996094,40.91678,20.48812,40.21596,0.772647,-0.533832,0.34357,1,0.996094,40.92585,20.48362,40.14941,0.756005,-0.523755,0.392603,40.92132,20.48587,40.18269,0.98375,-0.110414,0.141577
